Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"57276","2019-08-08 23:09:44","6","508","<cross-validation><model-selection>","1",""
"57279","2019-08-09 00:02:23","-1","392","<machine-learning><clustering><image-classification>","1",""
"57283","2019-08-09 01:54:07","2","70","<classification><nlp>","1",""
"57286","2019-08-09 03:24:54","3","4710","<lstm><rnn>","1",""
"57297","2019-08-09 08:42:56","2","951","<tensorflow>","1",""
"57312","2019-08-09 11:14:46","0","56","<classification><r><clustering>","1",""
"57338","2019-08-09 23:43:52","0","1993","<categorical-data><class-imbalance><smotenc>","1",""
"57341","2019-08-10 06:48:49","1","57","<machine-learning><regression>","1",""
"57342","2019-08-10 08:20:48","2","328","<python><classification><svm>","1",""
"57343","2019-08-10 08:33:00","2","660","<scikit-learn><distance><k-nn>","1","0"
"57346","2019-08-10 08:53:31","0","57","<r><sql>","1",""
"57347","2019-08-10 09:47:47","1","41","<machine-learning><data-mining>","1",""
"57353","2019-08-10 12:33:34","0","552","<python><neural-network><scikit-learn><mlp>","1",""
"57357","2019-08-10 13:40:05","2","76","<regularization>","1",""
"57364","2019-08-10 19:32:02","1","75","<keras><nlp><optimization>","1",""
"57366","2019-08-10 21:55:46","6","3024","<explainable-ai><shap>","1",""
"57368","2019-08-11 00:17:29","1","148","<classification>","1",""
"57399","2019-08-11 21:14:56","3","1421","<neural-network><regression><random-forest><cross-validation><overfitting>","1",""
"57409","2019-08-11 23:55:55","1","1487","<r><rstudio>","1",""
"57419","2019-08-12 05:32:58","1","1354","<deep-learning>","1",""
"57423","2019-08-12 07:24:58","-1","467","<dataset><data><pytorch><beginner>","1",""
"57424","2019-08-12 07:33:28","-1","65","<machine-learning><r><machine-learning-model>","1",""
"57443","2019-08-12 16:30:25","4","1252","<machine-learning><python><feature-selection><correlation>","1",""
"57444","2019-08-12 16:31:23","2","24","<machine-learning>","1",""
"57449","2019-08-12 18:02:44","1","104","<python><nlp><feature-construction>","1",""
"57461","2019-08-13 02:14:09","1","418","<python><classification><regression><predictive-modeling><model-selection>","1",""
"57463","2019-08-13 03:43:35","6","286","<machine-learning><k-nn>","1",""
"57476","2019-08-13 08:07:44","1","456","<reinforcement-learning>","1",""
"57480","2019-08-13 08:54:54","0","41","<random-forest>","1",""
"57481","2019-08-13 09:00:08","1","466","<machine-learning-model><apache-spark><pipelines>","1",""
"57482","2019-08-13 09:01:00","0","228","<tableau>","1",""
"57489","2019-08-13 11:23:19","1","249","<nlp><nltk><parsing>","1",""
"57497","2019-08-13 12:53:29","3","401","<optimization><gradient-descent><regularization>","1",""
"57502","2019-08-13 15:29:05","1","268","<r><time-series><variance>","1",""
"57503","2019-08-13 15:38:32","0","566","<python><tensorflow><time-series><cnn>","1",""
"57510","2019-08-13 19:55:22","0","115","<clustering><bioinformatics>","1",""
"57542","2019-08-14 11:47:15","2","92","<neural-network><keras><word2vec><numpy>","1",""
"57553","2019-08-14 15:28:31","7","6213","<data-mining><aws><sagemaker>","1",""
"57569","2019-08-14 19:54:00","3","492","<machine-learning><python><gradient-descent>","1",""
"57573","2019-08-14 22:18:46","0","684","<machine-learning><neural-network><deep-learning><data-science-model>","1",""
"57581","2019-08-15 08:15:01","1","105","<scikit-learn><k-nn><metric>","1","0"
"57582","2019-08-15 09:34:49","0","53","<r><text-mining><topic-model><lda>","1",""
"57583","2019-08-15 10:26:15","0","6656","<python><pandas><csv>","1",""
"57585","2019-08-15 11:46:30","1","36","<machine-learning><python><keras><scikit-learn><pandas>","1",""
"57586","2019-08-15 12:09:36","0","116","<python><classification><svm>","1",""
"57608","2019-08-15 18:06:37","2","438","<python><pandas><data-cleaning>","1",""
"57615","2019-08-15 20:43:06","3","47","<algorithms><prediction><supervised-learning><tfidf>","1",""
"57616","2019-08-15 21:16:48","0","110","<apache-spark><pyspark>","1",""
"57617","2019-08-15 22:24:10","1","2039","<class-imbalance><score>","1",""
"57631","2019-08-16 04:13:48","1","36","<machine-learning><python><dataframe><feature-scaling>","1",""
"57633","2019-08-16 05:07:51","2","366","<machine-learning><machine-learning-model><normalization>","1",""
"57635","2019-08-16 06:45:20","1","133","<deep-learning><regression><cnn>","1",""
"57638","2019-08-16 07:17:59","4","107","<deep-learning><cnn><image-recognition><object-recognition>","1",""
"57644","2019-08-16 08:59:26","1","109","<machine-learning><neural-network><deep-learning>","1",""
"57650","2019-08-16 11:43:49","6","4379","<python><nlp><spacy>","1",""
"57651","2019-08-16 12:09:15","3","377","<machine-learning><python><probability>","1",""
"57673","2019-08-16 15:49:52","3","644","<python><pandas><matplotlib><seaborn>","1",""
"57680","2019-08-16 18:02:45","1","39","<data-cleaning><preprocessing><data-formats>","1",""
"57681","2019-08-16 18:21:41","3","85","<machine-learning><python><tensorflow><word2vec><implementation>","1",""
"57692","2019-08-16 21:15:18","1","158","<regression><visualization><feature-extraction><categorical-data>","1",""
"57700","2019-08-17 05:08:19","1","220","<time-series>","1",""
"57704","2019-08-17 07:16:18","3","72","<machine-learning><neural-network><rnn>","1",""
"57705","2019-08-17 07:18:53","1","41","<dataset><data-science-model><class-imbalance><smote><multi-instance-learning>","1",""
"57708","2019-08-17 08:11:00","0","55","<machine-learning><feature-engineering><correlation><kaggle><heatmap>","1",""
"57715","2019-08-17 10:04:04","2","908","<neural-network><lstm><visualization><rnn>","1",""
"57721","2019-08-17 12:31:32","-3","48","<machine-learning><python><data-cleaning><outlier>","1",""
"57724","2019-08-17 14:16:38","1","952","<machine-learning><deep-learning><autoencoder><generative-models>","1",""
"57725","2019-08-17 18:31:00","0","272","<python><r><data-science-model><data-analysis><marketing>","1",""
"57726","2019-08-17 18:59:08","2","319","<neural-network><gradient-descent>","1",""
"57745","2019-08-18 11:14:12","1","24","<statistics><correlation><data-analysis>","1",""
"57748","2019-08-18 13:18:13","1","1071","<neural-network><backpropagation><softmax>","1",""
"57756","2019-08-18 17:14:43","2","114","<tensorflow>","1",""
"57764","2019-08-18 23:42:28","1","2335","<scikit-learn><nlp><linear-regression><tfidf>","1",""
"57767","2019-08-19 02:37:48","2","64","<time-series>","1",""
"57768","2019-08-19 03:14:03","0","64","<machine-learning><predictive-modeling><machine-learning-model>","1",""
"57770","2019-08-19 05:07:04","1","267","<keras><tensorflow><numpy><weight-initialization>","1",""
"57771","2019-08-19 06:21:19","1","175","<r>","1",""
"57774","2019-08-19 06:41:31","0","4847","<python><pandas><dataframe>","1",""
"57782","2019-08-19 08:20:48","2","87","<neural-network><classification><rnn>","1",""
"57804","2019-08-19 13:58:12","1","524","<time-series><arima>","1","0"
"57805","2019-08-19 13:59:38","1","33","<deep-learning><gan>","1",""
"57832","2019-08-20 04:04:07","1","146","<reinforcement-learning><dqn><image><image-size>","1",""
"57834","2019-08-20 05:20:10","1","32","<classification><random-forest><logistic-regression><data-science-model><tfidf>","1",""
"57857","2019-08-20 09:24:47","0","41","<data-cleaning>","1",""
"57863","2019-08-20 10:44:09","2","10790","<scikit-learn><svm>","1",""
"57866","2019-08-20 11:17:40","2","675","<classification><scikit-learn><boosting>","1",""
"57875","2019-08-20 12:29:20","1","124","<machine-learning><topic-model><lda><gensim>","1",""
"57876","2019-08-20 12:32:45","0","424","<python><pandas><matlab><matplotlib>","1",""
"57878","2019-08-20 13:18:53","3","1771","<machine-learning><python><tensorflow>","1",""
"57883","2019-08-20 14:11:34","3","362","<keras><tensorflow><accuracy><epochs>","1",""
"57890","2019-08-20 15:24:24","1","52","<nlp><text-mining><tfidf>","1",""
"57902","2019-08-20 18:27:44","2","2064","<classification><cross-validation><class-imbalance>","1",""
"57905","2019-08-20 20:05:07","7","8967","<classification><decision-trees><xgboost><boosting>","1",""
"57906","2019-08-20 20:07:18","1","1764","<keras><time-series><lstm><rnn>","1",""
"57910","2019-08-20 22:02:42","3","70","<data-mining><sentiment-analysis><social-network-analysis>","1",""
"57911","2019-08-20 22:05:02","1","1807","<time-series><clustering>","1",""
"57916","2019-08-21 03:35:07","7","261","<statistics><mathematics>","1",""
"57917","2019-08-21 03:54:53","1","576","<multiclass-classification><class-imbalance>","1",""
"57927","2019-08-21 06:56:51","0","185","<machine-learning><decision-trees>","1",""
"57928","2019-08-21 07:21:07","1","1451","<machine-learning><deep-learning><word2vec><word-embeddings><nlp>","1",""
"57929","2019-08-21 07:23:03","0","571","<machine-learning><decision-trees>","1",""
"57940","2019-08-21 08:53:48","1","87","<neural-network><deep-learning><lstm><rnn>","1",""
"57945","2019-08-21 09:49:14","0","1441","<scikit-learn><grid-search><gridsearchcv>","1",""
"57947","2019-08-21 10:15:52","0","308","<machine-learning><deep-learning><nlp><cnn><rnn>","1",""
"57948","2019-08-21 10:40:45","0","282","<python><markov-process><markov-hidden-model><expectation-maximization>","1",""
"57952","2019-08-21 11:28:02","2","871","<deep-learning><visualization><pytorch><convolutional-neural-network>","1",""
"57963","2019-08-21 14:05:46","2","5938","<python><computer-vision><pytorch><image>","1",""
"57976","2019-08-21 16:51:40","3","817","<python><regression>","1",""
"57977","2019-08-21 17:40:22","8","1202","<python><topic-model><lda><gensim>","1",""
"57996","2019-08-22 07:44:12","0","832","<neural-network><keras>","1",""
"58000","2019-08-22 08:29:09","5","6792","<scikit-learn><svm><supervised-learning><model-selection>","1",""
"58002","2019-08-22 09:03:15","3","943","<xgboost>","1",""
"58003","2019-08-22 09:03:18","1","383","<tensorflow><word2vec><word-embeddings>","1",""
"58008","2019-08-22 10:00:40","0","1279","<scikit-learn><pandas><model-evaluations><class-imbalance><metric>","1",""
"58009","2019-08-22 10:02:08","1","2962","<arima>","1",""
"58027","2019-08-22 15:01:57","0","45","<time-series><pandas><statistics>","1",""
"58040","2019-08-22 19:37:41","0","124","<python><keras><time-series><lstm><multiclass-classification>","1",""
"58043","2019-08-22 20:18:54","0","502","<deep-learning><classification><nlp>","1",""
"58070","2019-08-23 10:21:17","1","559","<time-series><rnn>","1",""
"58088","2019-08-23 14:11:22","7","118","<tensorflow><logistic-regression>","1",""
"58089","2019-08-23 14:21:21","1","69","<machine-learning><python><feature-engineering><preprocessing>","1",""
"58090","2019-08-23 14:58:41","3","150","<machine-learning><regression><loss-function>","1",""
"58092","2019-08-23 15:21:43","1","336","<machine-learning><distance><metric>","1",""
"58110","2019-08-24 01:12:20","3","24","<predictive-modeling>","1",""
"58112","2019-08-24 05:00:00","0","38","<python><dataset><kaggle>","1",""
"58114","2019-08-24 07:40:58","3","596","<keras><tensorflow><rnn><softmax>","1","0"
"58136","2019-08-24 16:46:14","1","275","<nlp><nltk>","1",""
"58155","2019-08-25 05:41:10","1","60","<machine-learning>","1",""
"58160","2019-08-25 07:51:59","1","259","<time-series><xgboost><forecasting>","1",""
"58162","2019-08-25 08:23:51","1","158","<neural-network><keras><convolutional-neural-network>","1",""
"58165","2019-08-25 11:38:39","1","48","<python>","1",""
"58181","2019-08-25 21:37:02","4","2560","<scikit-learn><cross-validation><boosting>","1",""
"58184","2019-08-26 01:27:07","5","50","<machine-learning><training><generalization>","1",""
"58202","2019-08-26 10:39:29","0","692","<machine-learning><python><gensim><similar-documents>","1",""
"58209","2019-08-26 13:09:35","3","1565","<python><pandas><dataframe><data-indexing-techniques>","1",""
"58217","2019-08-26 14:59:42","3","342","<machine-learning><python><classification><time-series><data-science-model>","1",""
"58225","2019-08-26 17:19:05","4","8765","<scikit-learn><regression><xgboost>","1",""
"58227","2019-08-26 18:06:50","0","166","<python><forecasting>","1",""
"58228","2019-08-26 18:16:32","1","190","<clustering><k-means><unsupervised-learning>","1",""
"58236","2019-08-26 22:30:17","3","2267","<python><pandas><dataframe>","1",""
"58247","2019-08-27 06:42:14","0","2190","<numpy>","1",""
"58253","2019-08-27 08:20:38","5","1814","<neural-network><deep-learning><explainable-ai><shap>","1",""
"58269","2019-08-27 13:55:08","0","884","<machine-learning><boosting>","1",""
"58291","2019-08-27 22:25:52","1","82","<prediction><nltk>","1",""
"58294","2019-08-27 23:30:03","1","191","<neural-network><alex-net>","1",""
"58295","2019-08-28 00:52:33","3","1161","<machine-learning><classification><variance>","1",""
"58298","2019-08-28 03:35:47","1","177","<machine-learning><keras>","1",""
"58301","2019-08-28 06:17:23","2","89","<machine-learning><python><visualization><machine-learning-model><correlation>","1",""
"58302","2019-08-28 06:36:11","0","502","<machine-learning><python><scikit-learn><naive-bayes-classifier>","1",""
"58304","2019-08-28 07:25:57","0","243","<decision-trees><machine-learning-model><data-science-model>","1",""
"58327","2019-08-28 13:33:06","2","1052","<machine-learning><python><pandas><numpy><anaconda>","1",""
"58348","2019-08-28 20:09:36","1","79","<python><clustering><dimensionality-reduction>","1",""
"58351","2019-08-28 22:36:53","0","2399","<python><pandas><image-preprocessing>","1",""
"58353","2019-08-29 02:28:51","1","251","<linear-regression><svm>","1",""
"58362","2019-08-29 06:00:00","0","173","<deep-learning><dataset><image-classification><training><image-preprocessing>","1",""
"58372","2019-08-29 09:09:21","1","1478","<python><nlp>","1",""
"56483","2019-07-27 13:46:03","2","247","<machine-learning>","1",""
"56494","2019-07-27 19:21:46","1","53","<machine-learning><neural-network><classification>","1",""
"56495","2019-07-27 19:30:43","1","62","<named-entity-recognition>","1",""
"56795","2019-08-01 20:16:17","0","1146","<tensorflow><gpu><distribution><parallel>","1",""
"57015","2019-08-05 22:26:13","3","46","<nlp>","1",""
"57017","2019-08-05 22:57:30","0","23","<rnn><sequence-to-sequence>","1",""
"57020","2019-08-05 23:58:24","4","449","<neural-network><visualization><jupyter>","1",""
"57025","2019-08-06 03:29:50","1","70","<deep-learning><nlp><information-retrieval>","1",""
"57036","2019-08-06 08:47:16","1","69","<python><classification><machine-learning-model>","1",""
"57038","2019-08-06 09:01:30","1","559","<predictive-modeling><prediction><data-science-model><churn>","1",""
"57049","2019-08-06 12:19:18","1","50","<neural-network><dataset><machine-learning-model>","1",""
"57058","2019-08-06 13:16:51","1","102","<machine-learning><python><dataset><data><supervised-learning>","1",""
"57069","2019-08-06 14:44:52","1","544","<machine-learning><classification><time-series><prediction>","1",""
"57071","2019-08-06 15:27:40","1","1009","<deep-learning><tensorflow><dataset>","1",""
"58530","2019-09-02 06:49:20","2","1463","<machine-learning><neural-network><deep-learning>","1",""
"58532","2019-09-02 07:26:20","1","3428","<python><seaborn>","1",""
"58540","2019-09-02 09:18:41","2","46","<machine-learning><python><scikit-learn><tensorflow><pytorch>","1",""
"58546","2019-09-02 12:07:54","4","148139","<python><pandas><dataframe>","1",""
"58547","2019-09-02 12:15:02","0","170","<dataset><cnn><accuracy><hyperparameter-tuning><gridsearchcv>","1",""
"58552","2019-09-02 13:12:48","1","386","<python><scikit-learn><clustering><pca><dimensionality-reduction>","1",""
"58557","2019-09-02 15:25:56","0","47","<cross-validation>","1",""
"58560","2019-09-02 16:45:03","0","98","<nlp><word2vec><word-embeddings><gensim>","1",""
"58561","2019-09-02 16:53:52","0","74","<classification><random-forest>","1",""
"58570","2019-09-02 22:04:17","0","600","<python><algorithms>","1",""
"58581","2019-09-03 01:40:59","1","128","<data-mining><dbscan><research><implementation>","1",""
"58582","2019-09-03 02:42:50","1","55","<machine-learning><time-series><clustering>","1",""
"58586","2019-09-03 07:12:55","0","225","<tensorflow><gpu><distributed>","1",""
"58594","2019-09-03 09:48:16","-3","184","<machine-learning><python><dataset>","1","0"
"58600","2019-09-03 11:04:14","3","554","<feature-selection><feature-extraction><unsupervised-learning>","1",""
"58603","2019-09-03 11:36:24","2","35","<hardware><project-planning>","1",""
"58605","2019-09-03 12:34:36","0","194","<dataset><data-cleaning><preprocessing><outlier>","1",""
"58606","2019-09-03 12:38:00","0","334","<machine-learning><python><keras><cnn><image-classification>","1",""
"58607","2019-09-03 13:41:26","1","229","<orange>","1",""
"58616","2019-09-03 17:06:55","1","41","<python><tensorflow>","1",""
"58622","2019-09-03 18:11:30","1","236","<python><pandas><excel>","1",""
"58626","2019-09-03 19:02:31","0","103","<predictive-modeling>","1","0"
"58627","2019-09-03 19:36:26","1","41","<cnn>","1",""
"58629","2019-09-03 20:00:06","3","441","<nlp>","1",""
"58639","2019-09-03 23:33:09","0","914","<machine-learning><python><cnn><image-classification><image-recognition>","1",""
"58641","2019-09-04 03:05:53","4","498","<regression><decision-trees>","1",""
"58649","2019-09-04 08:20:39","1","356","<python><deep-learning><keras><tensorflow>","1",""
"58652","2019-09-04 08:57:16","-2","36","<clustering><web-scraping>","1",""
"58654","2019-09-04 09:00:23","4","1910","<image-recognition><object-detection>","1",""
"58656","2019-09-04 10:06:06","0","2121","<machine-learning><python><hyperparameter><gridsearchcv><lightgbm>","1",""
"58659","2019-09-04 11:26:31","0","28","<keras><scikit-learn><tensorflow>","1",""
"58661","2019-09-04 11:31:20","1","442","<nlp><information-retrieval>","1",""
"58662","2019-09-04 11:35:28","1","130","<machine-learning><python><multiclass-classification><multilabel-classification>","1",""
"58666","2019-09-04 12:56:23","0","449","<machine-learning><classification><anomaly-detection><c>","1",""
"58673","2019-09-04 14:00:18","1","108","<machine-learning><python><deep-learning>","1",""
"58681","2019-09-04 15:50:35","2","306","<data><data-cleaning><cross-validation>","1",""
"58683","2019-09-04 16:14:35","3","61","<deep-learning><aws>","1",""
"58694","2019-09-04 22:52:53","3","12409","<neural-network><keras><time-series><lstm><rnn>","1",""
"58698","2019-09-05 02:13:17","2","48","<machine-learning>","1",""
"58709","2019-09-05 07:54:36","0","184","<machine-learning><python><scikit-learn><pandas><kaggle>","1",""
"58712","2019-09-05 08:46:32","0","328","<neural-network><time-series><svm><forecast><lightgbm>","1",""
"58720","2019-09-05 09:58:11","4","1917","<machine-learning><classification><scikit-learn><categorical-data><naive-bayes-classifier>","1",""
"58722","2019-09-05 10:42:58","4","232","<machine-learning><time-series><lstm><rnn>","1",""
"58725","2019-09-05 12:40:22","1","1094","<machine-learning><dataset><data><databases>","1",""
"58728","2019-09-05 13:22:36","3","34409","<deep-learning><cnn><rnn>","1",""
"58729","2019-09-05 13:49:33","0","60","<model-evaluations><class-imbalance><imbalanced-learn>","1",""
"58732","2019-09-05 14:05:25","1","24","<machine-learning><classification><supervised-learning>","1",""
"58736","2019-09-05 14:56:23","1","282","<machine-learning><predictive-modeling><lightgbm>","1",""
"58737","2019-09-05 15:04:22","1","260","<machine-learning><python><time-series>","1",""
"58753","2019-09-05 19:04:19","2","8710","<python><scikit-learn><logistic-regression>","1",""
"58761","2019-09-05 23:42:04","1","64","<dataset><open-source><crawling>","1",""
"58766","2019-09-06 06:46:11","1","120","<machine-learning><python><scikit-learn><linear-regression><data-science-model>","1",""
"58773","2019-09-06 08:20:47","0","37","<time-series><prediction>","1",""
"58777","2019-09-06 08:56:23","3","3285","<machine-learning><python><keras><accuracy><matplotlib>","1",""
"58781","2019-09-06 10:10:15","2","4180","<keras><tensorflow><time-series><cnn><lstm>","1",""
"58784","2019-09-06 11:36:27","3","390","<machine-learning><classification><feature-selection><random-forest><predictor-importance>","1",""
"58785","2019-09-06 12:00:16","1","906","<deep-learning><cnn><batch-normalization>","1",""
"58788","2019-09-06 12:26:39","1","45","<machine-learning><machine-learning-model><nlp><model-selection>","1",""
"58795","2019-09-06 13:56:08","0","1371","<classification>","1",""
"58799","2019-09-06 16:45:57","2","78","<reinforcement-learning>","1",""
"58811","2019-09-07 03:39:01","1","100","<python><c>","1",""
"58817","2019-09-07 08:29:12","1","111","<machine-learning><cross-validation><model-evaluations>","1",""
"58825","2019-09-07 11:10:12","1","112","<python><scikit-learn>","1",""
"58829","2019-09-07 14:00:09","0","52","<scikit-learn>","1",""
"58832","2019-09-07 16:10:33","1","67","<data><reference-request><history>","1",""
"58847","2019-09-07 22:36:39","0","57","<hinge-loss>","1",""
"58861","2019-09-08 15:51:44","1","2544","<python><nlp><named-entity-recognition>","1",""
"58862","2019-09-08 16:28:28","1","31","<tensorflow>","1",""
"58872","2019-09-08 22:36:08","0","863","<classification>","1",""
"58876","2019-09-09 02:51:59","1","179","<neural-network><cnn><visualization><inception>","1",""
"58891","2019-09-09 09:39:27","2","603","<machine-learning><python><deep-learning><image-preprocessing>","1",""
"58901","2019-09-09 12:18:25","1","383","<machine-learning><cross-validation>","1","0"
"58904","2019-09-09 12:55:26","2","80","<machine-learning><scikit-learn><logistic-regression><preprocessing><normalization>","1",""
"58907","2019-09-09 13:28:27","1","1122","<neural-network><deep-learning><tensorflow><recommender-system>","1",""
"58911","2019-09-09 14:11:12","0","1519","<deep-learning><keras>","1",""
"58913","2019-09-09 17:34:42","0","16","<time-series>","1",""
"58920","2019-09-09 20:01:24","0","21","<cnn><convolution>","1",""
"58927","2019-09-09 21:15:09","0","568","<neural-network><tensorflow>","1",""
"58931","2019-09-09 21:53:42","0","1097","<tfidf>","1",""
"58934","2019-09-09 23:03:44","1","1620","<r><correlation>","1",""
"58938","2019-09-10 01:10:29","1","201","<powerbi>","1",""
"58945","2019-09-10 05:26:28","1","47","<deep-learning><regression>","1",""
"58947","2019-09-10 06:21:00","0","1530","<pandas>","1",""
"58948","2019-09-10 06:30:59","1","113","<machine-learning><tensorflow><r><logistic-regression>","1",""
"58950","2019-09-10 07:26:11","1","33","<multilabel-classification><information-theory>","1","0"
"58958","2019-09-10 08:57:18","0","56","<machine-learning><image-recognition>","1",""
"58961","2019-09-10 09:13:11","2","9977","<machine-learning><python><scikit-learn><accuracy>","1",""
"58984","2019-09-10 16:23:33","1","177","<classification><churn>","1",""
"59004","2019-09-10 21:00:38","1","69","<machine-learning><logistic-regression><training><hyperparameter>","1",""
"60010","2019-09-11 04:34:27","0","1670","<random-forest><xgboost><feature-engineering><feature-extraction>","1",""
"60018","2019-09-11 07:23:05","1","270","<pandas><dataframe><matplotlib><reshape>","1",""
"60030","2019-09-11 10:58:38","0","144","<python><data-cleaning>","1",""
"60035","2019-09-11 11:27:13","1","18973","<python><neural-network><keras><tensorflow>","1",""
"60039","2019-09-11 12:16:40","0","159","<python><feature-selection><correlation>","1",""
"60044","2019-09-11 13:08:53","0","637","<machine-learning><linear-regression>","1",""
"60047","2019-09-11 14:32:46","1","78","<python><pandas>","1",""
"60051","2019-09-11 15:31:05","3","60","<education>","1",""
"60067","2019-09-11 19:36:52","-3","75","<python><pandas>","1",""
"60071","2019-09-11 20:21:04","0","865","<keras>","1",""
"60092","2019-09-12 03:09:51","1","88","<machine-learning><neural-network><classification><keras>","1",""
"60093","2019-09-12 03:18:18","1","391","<neural-network><bigdata><pca><dimensionality-reduction>","1",""
"60104","2019-09-12 07:49:29","-1","318","<machine-learning><keras><tensorflow><computer-vision>","1",""
"60107","2019-09-12 09:49:15","7","3289","<python><scikit-learn><hyperparameter-tuning><grid-search><pipelines>","1",""
"60108","2019-09-12 10:03:44","1","59","<svm>","1","0"
"60112","2019-09-12 11:05:10","3","451","<categorical-data><missing-data><encoding>","1",""
"60119","2019-09-12 13:30:23","3","264","<python><scikit-learn><pandas><numpy>","1",""
"60169","2019-09-13 18:34:31","1","101","<machine-learning><python><keras><cnn><image-classification>","1",""
"60170","2019-09-13 19:02:24","2","129","<machine-learning><neural-network><keras><regression>","1",""
"60174","2019-09-13 22:46:40","1","88","<pandas>","1",""
"60178","2019-09-14 00:29:17","1","1895","<r>","1",""
"60180","2019-09-14 08:32:57","1","48","<python><data-cleaning>","1",""
"60201","2019-09-14 18:00:57","1","86","<machine-learning><optimization><data-science-model><expectation-maximization><gmm>","1",""
"60238","2019-09-15 15:54:31","1","23","<nlp><data-mining><text-mining>","1",""
"60242","2019-09-15 18:07:35","6","416","<neural-network><deep-learning><cnn>","1",""
"60258","2019-09-16 06:52:32","1","305","<deep-learning><nlp><machine-translation><transformer>","1",""
"60284","2019-09-16 16:17:24","0","1009","<tensorflow>","1",""
"60351","2019-09-17 22:08:01","1","464","<machine-learning><dataset><feature-extraction><pca><dimensionality-reduction>","1",""
"60353","2019-09-17 22:17:20","1","148","<machine-learning><classification>","1",""
"60376","2019-09-18 09:59:40","2","1070","<machine-learning><python><linear-regression><gradient-descent><implementation>","1",""
"60437","2019-09-19 08:04:11","1","167","<scikit-learn><preprocessing><pickle>","1",""
"60456","2019-09-19 15:12:05","1","108","<classification><regression><data-science-model><correlation><experiments>","1",""
"60522","2019-09-20 21:05:01","1","44","<machine-learning><image-recognition><image-preprocessing>","1",""
"60642","2019-09-23 13:17:33","1","142","<machine-learning><classification><tensorflow><linear-regression><logistic-regression>","1",""
"60760","2019-09-25 15:46:30","1","162","<pyspark><sql><hive>","1",""
"60785","2019-09-25 23:45:00","4","698","<machine-learning><gradient-descent>","1",""
"60955","2019-09-28 14:59:18","9","31554","<python><pandas><data-cleaning><numpy>","1",""
"60996","2019-09-29 12:11:51","1","2770","<machine-learning><regression><algorithms><perceptron>","1",""
"61125","2019-10-02 04:13:33","0","145","<machine-learning><decision-trees><xgboost><boosting>","1",""
"61171","2019-10-03 02:34:00","0","45","<gaussian><gaussian-process>","1",""
"61302","2019-10-05 13:55:56","0","657","<python><cnn><image-recognition>","1",""
"61312","2019-10-05 16:59:38","0","181","<machine-learning><nlp><clustering>","1",""
"61316","2019-10-05 19:31:24","1","29","<machine-learning><classification><object-detection><object-recognition>","1",""
"61333","2019-10-06 13:20:52","0","45","<machine-learning><machine-learning-model><ensemble-modeling><boosting><ensemble-learning>","1",""
"61381","2019-10-07 12:34:02","1","105","<cnn><pytorch>","1",""
"61485","2019-10-09 12:19:35","0","98","<python><probability><scipy>","1",""
"61486","2019-10-09 12:24:50","1","418","<gridsearchcv>","1",""
"61579","2019-10-10 20:51:41","1","125","<gan><generative-models><mnist>","1",""
"61628","2019-10-12 03:50:12","0","30","<neural-network><dataset>","1",""
"61637","2019-10-12 13:29:25","1","107","<time-series><predictive-modeling>","1",""
"61643","2019-10-12 14:45:09","0","176","<deep-learning>","1",""
"61749","2019-10-15 08:21:38","0","48","<time-series>","1",""
"61761","2019-10-15 10:51:42","3","5000","<xgboost><multiclass-classification>","1",""
"61788","2019-10-15 19:38:28","3","450","<machine-learning><neural-network><explainable-ai>","1",""
"61791","2019-10-15 20:34:25","0","150","<computer-vision>","1","0"
"61806","2019-10-16 07:35:07","0","373","<machine-learning><python>","1",""
"61832","2019-10-16 16:59:43","0","544","<deep-learning><keras><tensorflow><autoencoder>","1",""
"61849","2019-10-17 05:32:52","1","594","<neural-network><lstm><rnn><model-selection><language-model>","1",""
"61850","2019-10-17 06:46:53","2","1640","<python><pandas><numpy>","1",""
"61903","2019-10-17 20:59:28","2","451","<python><databases><project-planning>","1",""
"61904","2019-10-17 21:45:22","2","826","<python><classification><feature-extraction><lda><gensim>","1",""
"61905","2019-10-17 23:09:26","2","167","<neural-network><deep-learning><keras><tensorflow><audio-recognition>","1",""
"61972","2019-10-20 02:23:21","2","124","<neural-network><backpropagation>","1",""
"61976","2019-10-20 04:36:06","2","415","<logistic-regression><mathematics>","1",""
"62041","2019-10-21 16:29:21","4","304","<training><data-science-model><annotation>","1",""
"62063","2019-10-22 04:59:52","1","212","<r><clustering>","1",""
"62066","2019-10-22 08:18:37","1","32","<classification><multilabel-classification><weight-initialization>","1",""
"62080","2019-10-22 14:10:27","0","202","<geospatial>","1",""
"62121","2019-10-23 09:57:45","0","93","<neural-network><classification><pca>","1",""
"62123","2019-10-23 10:48:06","0","45","<deep-learning><classification><keras><predictive-modeling><ensemble-modeling>","1",""
"62127","2019-10-23 13:44:00","1","277","<time-series><collinearity>","1",""
"62147","2019-10-24 01:15:45","1","216","<model-selection><gridsearchcv>","1","0"
"62161","2019-10-24 11:51:14","0","229","<machine-learning><nlp><json><windows>","1",""
"62206","2019-10-25 10:00:01","0","2766","<scikit-learn><pca>","1",""
"62231","2019-10-25 17:40:17","1","118","<machine-learning><python><scikit-learn>","1",""
"62234","2019-10-25 18:47:40","1","1276","<weka>","1",""
"62269","2019-10-27 05:55:21","1","39","<machine-learning><statistics><data-science-model>","1",""
